cwe_id,name,type,score,relationship_count
420,Unprotected Alternate Channel,base,3.6399999999999997,0
309,Use of Password System for Primary Authentication,base,3.6399999999999997,0
262,Not Using Password Aging,base,3.6399999999999997,0
324,Use of a Key Past its Expiration Date,base,3.6399999999999997,0
481,Assigning instead of Comparing,variant,2.6784000000000003,0
288,Authentication Bypass Using an Alternate Path or Channel,Base,2.497646599858397,0
306,Missing Authentication for Critical Function,base,2.4699999999999998,0
256,Plaintext Storage of a Password,base,2.4699999999999998,0
203,Observable Discrepancy,base,2.4699999999999998,0
480,Use of Incorrect Operator,base,2.3998000000000004,0
