cwe_id,name,type,score,relationship_count
178,Improper Handling of Case Sensitivity,base,3.757,0
1289,Improper Validation of Unsafe Equivalence in Input,base,3.6399999999999997,0
941,Incorrectly Specified Destination in a Communication Channel,Base,2.897121167009966,0
322,Key Exchange without Entity Authentication,base,2.8651999999999997,0
289,Authentication Bypass by Alternate Name,base,2.8651999999999997,0
942,Permissive Cross-domain Policy with Untrusted Domains,variant,2.6784000000000003,0
350,Reliance on Reverse DNS Resolution for a Security-Critical Action,variant,2.6784000000000003,0
406,Insufficient Control of Network Message Volume (Network Amplification),class,2.5519999999999996,0
280,Improper Handling of Insufficient Permissions or Privileges ,Base,2.4909976193581915,0
274,Improper Handling of Insufficient Privileges,Base,2.4908414213641956,0
