cwe_id,name,type,score,relationship_count
120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),base,5.031000000000001,0
128,Wrap-around Error,base,5.031000000000001,0
195,Signed to Unsigned Conversion Error,variant,4.5264,0
617,Reachable Assertion,base,4.329000000000001,0
1284,Improper Validation of Specified Quantity in Input,base,4.329000000000001,0
123,Write-what-where Condition,base,4.329000000000001,0
787,Out-of-bounds Write,base,3.8870000000000005,0
244,Improper Clearing of Heap Memory Before Release ('Heap Inspection'),variant,3.8784,0
463,Deletion of Data Structure Sentinel,base,3.6399999999999997,0
464,Addition of Data Structure Sentinel,base,3.6399999999999997,0
