cwe_id,name,type,score,relationship_count
128,Wrap-around Error,base,5.031000000000001,0
120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),base,4.8204,0
195,Signed to Unsigned Conversion Error,variant,4.5264,0
123,Write-what-where Condition,base,4.329000000000001,0
170,Improper Null Termination,base,4.329000000000001,0
1284,Improper Validation of Specified Quantity in Input,base,4.329000000000001,0
617,Reachable Assertion,base,4.329000000000001,0
1339,Insufficient Precision or Accuracy of a Real Number,base,3.5671999999999997,0
190,Integer Overflow or Wraparound,Base,3.3115924903783602,0
787,Out-of-bounds Write,base,3.302,0
